stage,id,label,horizon,schedule,top_n,gate,factor,weighting,fee_mult,requested_start,actual_start,end,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,1.0,2021-07-10,2021-07-13,2026-07-10,2.110638350899914,0.25529451864289365,-0.16875131625752393,1.1141573028854428,0.34706209189745196,62,"{""2021"": 0.07730807136043816, ""2022"": 0.061367994249649005, ""2023"": 0.05712052477460694, ""2024"": 0.04439384984897421, ""2025"": 0.5478282408544315, ""2026"": 0.6169844331488488}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,2.0,2021-07-10,2021-07-13,2026-07-10,2.0262092195142962,0.2483928050334887,-0.16963903297885707,1.0897968783212157,0.3470766385774559,62,"{""2021"": 0.07506190195622753, ""2022"": 0.05691958542796649, ""2023"": 0.05268991796013056, ""2024"": 0.0367473913689258, ""2025"": 0.5381039190237267, ""2026"": 0.6115419023447031}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,1.0,2022-01-04,2022-01-05,2026-07-10,1.8874176603650246,0.2651026478513909,-0.16875131625752404,1.156173565160741,0.3498168498168498,56,"{""2022"": 0.061367994249649005, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897443, ""2025"": 0.5478282408544315, ""2026"": 0.6169844331488483}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,2.0,2022-01-04,2022-01-05,2026-07-10,1.8149162518062272,0.2579881286917083,-0.16963903297885718,1.13100562035863,0.3498168498168498,56,"{""2022"": 0.05691958542796649, ""2023"": 0.05268991796013056, ""2024"": 0.03674739136892602, ""2025"": 0.5381039190237269, ""2026"": 0.6115419023447028}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,1.0,2023-01-03,2023-01-04,2026-07-10,1.7204679960283995,0.3296466069145785,-0.16875131625752393,1.2590718884489869,0.42,48,"{""2023"": 0.05712052477460672, ""2024"": 0.044393849848974654, ""2025"": 0.5478282408544313, ""2026"": 0.6169844331488485}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,2.0,2023-01-03,2023-01-04,2026-07-10,1.6633211179130662,0.32163464587222124,-0.16963903297885718,1.2348488093429033,0.42,48,"{""2023"": 0.05268991796013056, ""2024"": 0.0367473913689258, ""2025"": 0.5381039190237269, ""2026"": 0.6115419023447028}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,2.107842847660481,0.25506841072472786,-0.16733278834753962,1.1187666713320408,0.34703766633266564,64,"{""2021"": 0.08422642059786134, ""2022"": 0.057644689777054836, ""2023"": 0.054325422402274226, ""2024"": 0.03784847025549687, ""2025"": 0.5318784825646379, ""2026"": 0.6414011392750698}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20,inverse_vol,2.0,2021-07-10,2021-07-13,2026-07-10,2.0214123543656237,0.24799608074885682,-0.16833047779046595,1.0936568776883615,0.3470530948913192,64,"{""2021"": 0.08190110201867284, ""2022"": 0.05321188608059879, ""2023"": 0.049906530429509655, ""2024"": 0.03024993332660042, ""2025"": 0.5217196196286227, ""2026"": 0.6354246881523309}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20,inverse_vol,1.0,2022-01-04,2022-01-05,2026-07-10,1.8664149744172125,0.26305610701669924,-0.16733278834753962,1.1550309254552373,0.3498168498168498,58,"{""2022"": 0.05764468977705506, ""2023"": 0.05432542240227445, ""2024"": 0.03784847025549687, ""2025"": 0.5318784825646381, ""2026"": 0.6414011392750705}"
stress,m612_month_start_3_top2_majority_below_ma120_liq20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20,inverse_vol,2.0,2022-01-04,2022-01-05,2026-07-10,1.7926881197626106,0.2557783472563486,-0.16833047779046617,1.129085850270498,0.3498168498168498,58,"{""2022"": 0.05321188608059879, ""2023"": 0.04990653042950988, ""2024"": 0.030249933326600642, ""2025"": 0.5217196196286222, ""2026"": 0.6354246881523309}"
